label,mfcc_mean,spectral_centroid_mean,spectral_bandwidth_mean,chroma_stft_mean,zero_crossing_rate_mean
vio,"[-250.38695    199.09381    -81.74764     45.44602      8.126029
  -10.623473     7.6489635  -10.502813    -5.2593946   -7.112547
   -7.8980627  -12.2971     -11.868602 ]",1287.4784057603183,1141.9416680298061,0.35675347,0.09936899038461539
vio,"[-90.92796   100.73534   -18.995796   23.535028    0.5702493   9.609443
   1.8582759   3.3305235  -6.421523   -2.289374   -7.636849   -8.123221
  -7.978374 ]",2109.2053825420167,2261.4518342441083,0.38552427,0.10215594951923077
vio,"[-79.40853     90.40275    -17.403671    25.21285     -0.4093743
   6.751897    -2.2908852   -1.1570566   -7.0345225   -0.62357247
   1.9069389    5.6482778   -5.8129864 ]",2354.2841650447417,2359.811820011369,0.29917285,0.11079852764423077
vio,"[-48.9012     89.42718   -16.344685   17.833838   -3.9557083  10.429355
   7.0842304   6.722641   -8.818384   -3.6303394  -7.2568607  -3.4827874
  -5.839798 ]",2474.1642033664257,2400.411305930377,0.2995177,0.127490234375
vio,"[-94.13019    41.73599    -6.437269   31.895128    4.362219    1.0281758
  -9.167607    7.4870377  -3.6883152  11.654597   -4.7480845  -1.5283753
  -6.9465647]",3185.4500095617645,2568.069459852809,0.20675464,0.19147010216346153
vio,"[-69.3282     43.93789    -2.3338284  25.15661    -2.719542   -5.294979
  -9.070891   12.856063   -1.4931731   2.310329  -17.435701   -3.1477928
  -1.1046181]",3371.4064298973103,2679.941001921139,0.2667737,0.20997971754807693
vio,"[-245.5298      217.06677     -26.135414     44.992195     42.671356
  -20.647186      8.970765     -4.3627443   -28.265785      0.36694196
   -3.2630854   -12.375141     -1.3883059 ]",701.0063079892906,874.4665551533589,0.30377376,0.04017427884615385
vio,"[-234.55646    219.0455     -28.31098     39.326405    42.393085
  -17.237185    13.664705     3.311616   -20.92696      2.9765313
   -8.9517145  -22.924023    -6.0153613]",669.4524332786973,847.6626471693739,0.34892312,0.037131911057692306
vio,"[-252.0434      204.48128     -11.086823     40.045967     44.87036
  -11.041749      7.8552694    -0.46000755  -19.470596      5.3339148
   -2.5061386   -18.550743     -8.196257  ]",613.8416363160612,800.388412390127,0.3278517,0.033180588942307694
vio,"[-235.97849     151.69528     -12.576379     46.718494      0.55946267
   12.192552     16.890038     -3.974046    -11.823392      8.93679
  -10.254211     -2.6755764    -4.719407  ]",1234.5943532697625,1496.7713831403073,0.23871377,0.07077073317307692
vio,"[-255.33246    164.24365     -6.8102107   39.364407    -4.518334
    4.311091     9.259768   -10.227479    -5.900175     2.8939908
   -5.26878      3.3679547   -2.8383443]",1098.773299832055,1423.2228512623203,0.24751553,0.05538236177884615
vio,"[-220.59633    147.66986    -15.282014    36.095245    -4.858013
    6.459654     4.655855   -11.040423    -3.3036187   16.99848
   -2.4722219   -6.6539917  -19.916378 ]",1362.5625476463904,1563.4951546234133,0.24956352,0.08455528846153847
vio,"[-246.32231    164.49004    -54.705658    79.36013    -17.183567
    1.0484486    9.349628   -15.070311     6.107385   -16.375734
  -14.056191   -18.198948    -6.7244196]",1482.6969198627824,1413.2918329178804,0.29501197,0.10985576923076923
vio,"[-262.4703     161.15218    -53.160374    75.53694    -18.889524
    6.1876607   13.731724   -17.732843     2.3135877  -20.323017
   -6.6518545   -4.93877     -9.041668 ]",1523.55628065646,1439.4162331808345,0.27868712,0.11832932692307692
vio,"[-224.94574     168.21324     -55.163815     76.909164    -14.647549
   -0.56841326    8.970774    -20.16451       1.1132394   -16.282421
   -8.446672    -12.17665     -12.380724  ]",1423.3516734718996,1383.4201532754712,0.29118025,0.10447716346153846
vio,"[-282.72186    175.8339     -38.066513    49.95172     11.949568
   -5.9563046    8.024044    -4.1101656    6.004828    -3.8205192
   -6.527908    -4.6954618   -5.1645775]",1012.5344169484717,1127.4461087510447,0.31814146,0.055930739182692306
vio,"[-288.7435     176.10252    -45.46564     51.880417    12.825285
   -2.8005905    5.84244     -2.8350632    6.1232033   -5.017243
   -5.137691    -4.70602     -3.9634511]",1076.042443850353,1166.6284846837298,0.35139817,0.06555739182692308
vio,"[-2.8336502e+02  1.8444598e+02 -5.1397793e+01  5.9662785e+01
  9.2149611e+00 -6.2933755e+00  1.9659114e+00  2.5010446e-02
  6.4432702e+00 -9.3460770e+00 -1.0396999e+01 -1.0278290e+01
 -3.5106890e+00]",1112.0086047192335,1151.5626971359657,0.31106603,0.07278771033653846
vio,"[-199.40219    107.88438     15.801495    38.611427     9.814436
   10.872543     6.9566402    6.488482    -3.587816     7.0097704
   -2.4113116    1.6761317    4.340323 ]",1652.806141366219,2230.4506924364464,0.30201522,0.051708984375
vio,"[-193.18597     97.323784     7.801034    41.03573      7.7584453
   12.36031     10.521014    12.479001     5.486023    12.531767
   -3.7471466    3.0105784    5.7419887]",1881.7304303129977,2254.5194740690918,0.29117405,0.08570838341346154
vio,"[-197.97173    105.55838     10.344167    38.40575      5.7822156
    5.935358     2.5469987    9.115539     1.0252131    9.929952
    3.6728592    4.1218987   -1.3327549]",1791.6713658263259,2233.202582832666,0.27860394,0.07333608774038461
vio,"[-132.70262     88.06496     10.47405     13.768603     1.1614711
    4.9391084    4.488959    10.083915    10.764458     9.557699
   -9.085681   -23.359123   -23.425964 ]",2209.473029758542,2561.8319872110887,0.2499471,0.09417818509615385
vio,"[-1.3188344e+02  9.0897873e+01  1.8752205e+01  2.0146677e+01
  3.9066293e+00  2.0776494e+00 -1.9617743e+00  1.8216219e+00
 -3.3485961e+00  3.6964715e-01 -1.1432275e-01 -4.4201794e+00
 -1.9015963e+01]",2261.803371860137,2716.4486929639806,0.2801277,0.07951096754807692
vio,"[-110.310684    94.91953     -5.220247     8.834459     3.984506
    5.0828247    1.7228628   10.494646     8.759445    -5.545289
  -26.10688    -18.890484    -2.2630186]",2105.25447431913,2352.000501217642,0.1751252,0.10399639423076923
vio,"[-82.356995    78.31858     -3.2129338   29.904663    -9.754978
   4.5524907   -4.121146    10.789774     7.8435044    4.7957287
  -0.24952742   4.781866    -4.7444534 ]",2658.0277301611227,2593.0955547302297,0.4693151,0.13419846754807693
vio,"[-74.271095   71.616585   -1.1721201  31.271267   -8.558391    8.802153
  -1.664427    8.349345    6.4971614   1.5469131  -5.6423206   1.4466426
  -1.898834 ]",2821.523932080853,2647.052467661531,0.42240527,0.15553635817307693
vio,"[-74.43828     73.18255     -1.8249713   32.15632     -6.352506
   6.900647    -2.8392403    8.230746     4.338381     0.39037383
  -3.2705388    5.452987     0.56742615]",2753.2110859349477,2614.457872485872,0.42036223,0.148876953125
vio,"[-286.4424     107.99154      7.470664    44.038963     2.560544
   14.738274     4.449924    12.63221      9.390955     3.4149323
  -16.648388   -17.714228    -4.690186 ]",1773.6769834186528,2041.3169138541637,0.25296488,0.10120567908653846
vio,"[-244.10051     120.840805     -0.57205397   41.79868       7.901863
   13.328822     -4.9848537    -2.8735461    -6.4198036    -1.2590693
   -2.3531928    -2.4576235    -6.4620113 ]",1590.8016877896582,1878.0856475043236,0.26481122,0.0970928485576923
vio,"[-2.5883798e+02  1.1255067e+02  7.2214916e-02  3.9995266e+01
  6.8089485e+00  9.5574942e+00  4.2332125e+00  1.0430541e+01
  1.5595421e-01 -9.8611488e+00 -2.3015940e+01 -1.5628957e+01
  2.2280622e+00]",1762.5600360678088,1944.1297428706234,0.27521914,0.11150090144230769
vio,"[-315.08017   200.88156   -47.332676   40.794388   23.040243  -17.2974
   12.805042  -12.439215  -13.206902    1.671526   -8.705123   -6.187454
   -6.804125]",904.4685693486697,1017.2363275484931,0.3116218,0.05039813701923077
vio,"[-2.7899393e+02  2.0251079e+02 -4.5338768e+01  2.9390364e+01
  2.5664679e+01 -1.4116263e+01  1.2109356e+01 -5.0893359e+00
 -6.8272123e+00  2.9248517e-02 -1.9721550e+01 -1.5850683e+01
 -8.0940695e+00]",851.822981347457,938.1167622908686,0.32721522,0.04846003605769231
vio,"[-281.2593     197.78242    -51.86329     37.98116     21.404894
  -18.094212    14.897395    -6.98111     -6.0450892    6.6839557
   -8.534877   -10.032569   -17.93533  ]",1014.5798808512511,1068.7977234437144,0.34675783,0.06807016225961539
vio,"[-190.2436      99.7631      12.619736     3.3635597    1.2542415
    0.8257688   -5.5020237    4.562305     0.5162757    7.7718434
   -9.300115     6.7444386   -7.1110983]",2054.2463002148784,2485.450503585414,0.25128177,0.08380408653846154
vio,"[-164.542      108.92383     -1.7634614    5.8839993   -1.4198066
    3.526062    -3.196921    -5.259541    -4.7488704    4.856583
   -8.280072     8.642698    -6.8341246]",1930.363475771158,2283.716831104797,0.22883205,0.08638446514423077
vio,"[-1.8270084e+02  1.0608925e+02  2.6584486e+01  8.4858456e+00
  9.7060642e+00  1.3209805e+00 -5.9957051e+00  1.6370240e-01
 -7.8573551e+00  6.8271470e+00 -8.1579447e+00  4.8572459e+00
 -1.0024446e+01]",1995.6067765772239,2646.9044321931933,0.31757307,0.06723257211538461
vio,"[-173.57385     167.58131     -40.791943     58.297165     -4.713675
    3.8945112     1.8517224     6.9572396     0.67072934   -5.136755
   -9.207024      3.7211046     3.675546  ]",1136.042647551563,1341.8955206698176,0.29667562,0.05873272235576923
vio,"[-128.36165     86.16911     11.599294    29.191267    -3.3689635
    2.5039988    8.033681    14.174989     4.570103     4.0064306
  -10.27466     -4.7628274  -13.290074 ]",2302.724843269692,2443.973900405859,0.27742502,0.1373309795673077
vio,"[-133.40488     97.91948     14.540123    31.22406      4.8280396
   -0.7651879    2.5012197    5.548221    -1.4109393    6.1210704
   -1.407465     9.163076    -5.9412766]",2035.4416966712236,2471.910131044015,0.34165132,0.08801081730769231
vio,"[-82.77784    98.0678      3.5327473  27.26579    15.8540945  17.026577
  -0.6934716   3.8468494 -10.416748   -5.9375906  -3.3921819   2.9838867
  -9.795546 ]",2010.0034113655906,2407.9418009400024,0.27840006,0.08047250600961539
vio,"[-82.46857   102.60446     6.0724483  30.60594    14.5024805  12.076383
  -8.131827    1.2043433  -4.062265    7.111698    1.9855894  -1.0448238
 -12.925207 ]",1907.4082215721673,2332.5514845361404,0.27829266,0.06991060697115385
vio,"[-73.79109    90.809074   10.802246   26.199104   12.244135   12.0460825
  -4.6288424   5.6858506   5.467608   11.978793   -3.250032  -11.879429
 -20.737211 ]",2129.5494072122974,2537.3701490320586,0.2652368,0.08482196514423077
vio,"[-3.4656152e+02  2.6007378e+01 -6.6955788e+01 -2.1474979e+00
 -2.4186234e+01 -3.2359011e+00 -2.1614426e-01  5.4639950e+00
  8.8169318e-01 -1.1399893e+01 -3.1187435e+01  2.6501337e+01
  5.0633255e+01]",2457.747714928549,1925.9647381419272,0.1908551,0.1355656550480769
vio,"[-353.09525     23.905901   -53.840515    -0.6943425  -30.94635
   -2.5525522   -0.7222507    0.6513185   -2.1451178   -2.2015483
  -14.584423    26.184433    35.48948  ]",2345.4969328181405,1914.1582717794759,0.1750505,0.12443284254807692
vio,"[-344.41385    50.497185  -53.83777     5.558093  -18.097086  -10.148526
  -13.166541   -7.085357  -16.462387  -17.849072  -20.112398   16.642397
   31.608004]",2163.491357922066,1916.5406290854476,0.18920872,0.11171499399038462
vio,"[-392.59506    207.42484     -6.3793283    8.212754     9.1407995
   -5.1174846   -4.0941706   -6.875847   -10.834082   -14.00782
  -13.753803    -8.270491    -9.1888485]",698.6564235856786,823.5752200250798,0.3197661,0.03710186298076923
vio,"[-344.58936    202.39919    -16.95137     13.684648     5.609416
    1.5962491   -5.8214555   -1.606191    -8.345829    -9.661954
  -12.322069   -12.327203   -11.563042 ]",834.9085508095073,1015.4234655849698,0.30640507,0.048336087740384615
vio,"[-245.9649      139.95526      -7.607427     17.779753    -10.199876
   -4.040717     -6.1569915     0.40836573   -2.473209     -4.035432
  -21.886099    -15.041823    -15.541116  ]",1512.1264663464071,1752.2670847217569,0.19707191,0.08966346153846154
vio,"[-2.0380463e+02  1.9680751e+02 -5.1425903e+01  4.4695244e+01
  1.7774719e+01 -1.1180420e-01 -1.6300949e+01  2.2426687e-01
 -4.9701691e+00 -1.9943697e+01 -6.7308626e+00 -4.8200393e+00
  2.7689054e+00]",1023.186399029226,1082.4162691270835,0.3054607,0.06644381009615384
vio,"[-133.47981     133.93365     -44.81721      63.706234      8.731381
   -4.3557515   -29.021988     -0.67176986    3.3338127     5.082006
   -2.410566      0.92754984   -4.170875  ]",1628.4483729964868,1536.4369831879837,0.32944378,0.11228966346153846
vio,"[-149.47894     177.09927     -57.477158     33.91438      16.787657
   -2.140953    -24.868574     -5.5055304    -0.97272927   -4.8626204
   -3.7210877    -9.963323     -1.0594004 ]",1214.1581633871472,1165.5720498342214,0.30819467,0.08590369591346154
vio,"[-164.13231     97.21112      7.4722424    5.992386    14.147689
   14.085588    -9.087441     1.3458514   -4.4996495   -3.6185155
   -7.1127253   -0.6063663   -6.915078 ]",2117.441093586657,2563.737501549503,0.31930912,0.08397310697115384
vio,"[-135.36156     86.34687      2.105353    22.136026     6.8793626
   11.366791     1.4021279   13.022496     7.063491    -1.1865177
  -14.29031      2.4911337    6.6676607]",2353.652089271756,2524.554465095069,0.27107877,0.11423527644230769
vio,"[-157.93524    107.91495     13.143506    17.353146    10.572459
   13.383041    -1.8571453    5.5290422   -8.061479    -3.569569
   -3.7446616    8.768019    -0.6164468]",1917.8015057003631,2460.660904310135,0.33250463,0.07352013221153846
vio,"[-239.92204    143.13408    -14.535048    29.81524     -9.93627
    3.27785     -2.7139995    4.6101556    1.7232094    2.9936736
   -2.7858503    3.7035248    4.9307466]",1280.872623833302,1574.7086042278988,0.25207266,0.062439903846153846
vio,"[-230.92683     157.39406     -18.35182      35.317043     -5.985281
    7.656746      0.72489846    0.9761527     5.349829     -3.1524627
   -7.523355      1.0329686    -1.8723339 ]",1128.127109898038,1447.956994573797,0.27830282,0.05114933894230769
vio,"[-2.3703741e+02  1.5803500e+02 -1.5645061e+01  3.3377502e+01
 -6.8486571e+00  5.5462313e+00  5.0395174e+00  1.9858365e+00
  4.0151467e+00  6.6955656e-01 -9.6085205e+00  2.4472289e+00
 -1.4606836e-01]",1064.7371315998416,1415.3404889091348,0.27039558,0.044519981971153845
vio,"[-324.7324     143.53075    -28.597622    60.994114    12.1314945
   22.344889     9.298439     9.1219       3.2891467   15.138274
   -1.7342783   -1.3660309   -3.3035324]",1154.7799956302629,1528.4123577010519,0.33761698,0.054285606971153845
vio,"[-299.72464    150.72995    -33.12985     62.81683     10.315377
   18.433052     8.334397     7.0245724   -2.9851844    5.7065587
   -3.4166253    2.5181313    3.3268464]",1119.5036102096897,1485.038185874153,0.35986656,0.04917367788461539
vio,"[-307.10727    145.1836     -31.422527    62.36555     11.422977
   17.666996     7.6249895    8.313888     4.863623    11.941079
   -1.5529971   -2.0173297   -6.6251473]",1132.4026278424042,1515.350743640691,0.30265367,0.045658052884615385
vio,"[-400.86395    213.52171     76.076706     5.5338697    3.9693744
    8.446708     1.1332146   -7.2339087  -13.989249   -14.510334
   -7.841201    -6.0168943  -12.1463995]",385.8225548602394,392.031049037476,0.27862763,0.02980769230769231
vio,"[-406.17896    222.00624     73.608055     0.6523022   -1.4599183
    2.2495782   -3.2098968   -4.560098    -6.470361   -12.689731
  -17.966429   -16.840906   -10.022662 ]",430.27336174684143,418.5452913154096,0.24392168,0.03284254807692308
vio,"[-439.33762    221.88017     78.901665     9.229169     8.361678
    4.3085685  -14.61897    -15.449612    -3.4515352   -3.8896155
  -12.924745   -11.663577    -3.5102801]",390.30764589565604,430.3100250392598,0.26403612,0.02818885216346154
vio,"[-177.35704     190.31932     -43.399776     38.521935     -3.4468095
    0.42467958   21.465145     -1.0388197    -3.933931    -13.703266
   -2.4123313   -10.553247     -9.656322  ]",1055.0368320949683,1126.5412340721862,0.30645248,0.0759014423076923
vio,"[-174.90869    182.26515    -40.663536    35.718746    -3.6785762
    0.8129443   21.086035     3.0292234    1.7373824  -12.941569
   -1.4677788   -5.200787   -10.942481 ]",1104.4138750792947,1120.389867738372,0.2979038,0.08265850360576923
vio,"[-1.5506284e+02  1.9647673e+02 -5.6905453e+01  4.0878033e+01
 -5.8934636e+00 -1.7639309e-01  1.7913837e+01 -5.5854068e+00
 -5.2569337e+00 -1.8646080e+01 -2.9235873e+00 -8.2606945e+00
 -9.3673363e+00]",1144.9135037719439,1106.881664749064,0.2885982,0.08743614783653846
vio,"[-177.1086      140.56499     -30.103275     49.815224    -33.1306
  -12.353018    -11.248637     -3.28021     -14.472777      0.46028233
    6.794231     -4.2655435   -10.378264  ]",1619.747177755089,1645.8937403188188,0.3313592,0.1088604266826923
vio,"[-159.86896    137.83063    -19.331343    55.07748    -33.74163
   -9.11593    -10.006474     1.3621297  -12.1833725   -1.4479902
   -0.5889582   -5.828508    -7.342322 ]",1568.8280144936361,1736.0283816418457,0.43061125,0.08473933293269231
vio,"[-155.95734    134.85907    -29.017147    58.855934   -31.322622
  -13.673      -11.09209      4.5521684  -14.30645     -2.1073227
   -0.4610744  -11.86212     -9.044854 ]",1656.0006445938427,1679.2536953380127,0.32826295,0.10225360576923077
vio,"[-116.859825   126.53522     -4.269751    24.77908     15.722135
   18.165054    14.857637    11.673055     1.3009062   14.219752
    3.0272791    3.335396    -3.419545 ]",1424.9551727910339,1959.084672695189,0.3516334,0.056824669471153846
vio,"[-91.3509     128.86778     -2.3739338   24.75922     13.181881
   9.193919     0.51005644   7.725285     3.5533638   14.234587
  -1.2114316   -3.1813068   -5.4420114 ]",1509.3936916999287,2019.37453774998,0.41418573,0.057921424278846154
vio,"[-84.9559    128.78041    -8.797417   17.487316   13.043582   15.051381
   6.354114    5.535189   -1.6036493  13.635463    4.9921155   3.9436345
  -6.66042  ]",1533.079451715253,1965.7626229974157,0.32305387,0.07349008413461539
vio,"[-238.88177    146.31238    -24.775518    48.987465    28.511696
   13.915785    -5.76259     12.45147      8.576899    -3.5779207
   -5.8703275   10.849173     5.1754947]",1234.4136138779793,1484.2043577119998,0.3243144,0.09029447115384616
vio,"[-251.16267    132.76704    -23.944319    46.2497      20.264772
   18.52808      0.3575528   20.022915     9.275532    -7.2704196
  -11.268036    12.110203     8.3713   ]",1430.6433700927614,1567.022922796413,0.2306263,0.1259089543269231
vio,"[-258.16306   140.21944   -12.120302   48.299038   23.189922   17.87303
    4.893539   24.942137    9.36141   -12.528946  -13.556267   19.721378
   14.30778 ]",1266.4463187416577,1505.7222004343978,0.27126878,0.10567157451923077
vio,"[-49.817467    90.80053     -5.395429    12.592565     0.98552996
   6.2085743   -6.418515    -1.2956815   -8.518898    -0.76113397
  -2.213315     3.7750294   -5.9276695 ]",2373.7421303668293,2577.6516295034876,0.2883071,0.10513446514423076
vio,"[-42.921528    84.57114     -8.246912    14.481659    -6.177835
   7.3370905   -7.9073973    3.6406364   -4.76576      0.26662913
  -6.8557243   -2.7989624  -10.793676  ]",2586.1440630128213,2579.9062206207846,0.29988065,0.12943209134615385
vio,"[-51.90466     92.889336    -1.3720778   14.291501     0.6173403
   7.1078095   -4.596314     1.3643837   -7.474591     0.32607573
  -2.0942178    5.8064322   -1.2082958 ]",2379.3120055770796,2600.2795681647126,0.30495542,0.10862379807692307
vio,"[-285.3845     175.06728    -62.860027    55.771805    24.65539
   21.341255    22.031927   -16.190199    12.301996    -1.3689082
  -13.953644    -0.851687   -19.716639 ]",1026.5578336599897,1177.1160814220698,0.27559906,0.05502178485576923
vio,"[-267.68408    153.61198    -53.848152    66.273094    26.696243
   31.698471    17.043863   -14.686018     7.9887686   -3.472924
  -19.541433    -4.74077    -11.637993 ]",1161.2558095594054,1277.0562766739552,0.3195952,0.07573993389423077
vio,"[-3.4089532e+02  1.6327353e+02 -5.0311825e+01  5.3311989e+01
  2.3992958e+01  2.9704176e+01  3.0276730e+01  6.4335408e+00
  2.2304838e+01 -2.8691465e-01 -1.4561424e+01  6.9929070e+00
  4.1779299e+00]",1016.5266549850367,1220.8027170436908,0.30705586,0.056824669471153846
vio,"[-175.75824      34.8148      -11.532874     14.140666      0.80870605
   12.921549     -6.366721     10.908232      4.1518173    13.784407
   -5.3368936    -2.3225315    -8.842749  ]",3093.648849127328,2707.1741862773342,0.22114056,0.1617412860576923
vio,"[-2.2954855e+02  5.5293026e+01  4.1513801e+00  1.3357595e+01
  3.4428744e+00  1.5619875e+01 -2.8377318e+00  1.4685106e+01
 -9.8407716e-02  6.9379282e+00 -5.7790809e+00  2.9160194e+00
  4.6994143e+00]",2953.6727897559203,2868.9905128078426,0.29359436,0.14105694110576922
vio,"[-197.91003     58.684624    -7.7006197   14.778392     4.80424
   11.777018    -5.527125    13.3860035    1.3600354   19.230066
   -2.0802863   -2.4604917   -5.3963637]",2711.0309592424765,2713.7284085675833,0.26281062,0.1270770733173077
vio,"[-70.85894    81.542366    4.0683575  35.75394   -13.3443     14.688918
  -8.054261    3.511479   -4.1967154  -0.4977485  -4.1322136   9.399159
   2.5318072]",2583.8453382522434,2497.647813764961,0.32302892,0.12777193509615384
vio,"[-61.09192    76.41843    -4.5124345  37.106907  -14.053326    5.8280544
  -8.732218    6.4425206   3.1157227   6.6396313  -5.769049   -1.1327815
  -4.471123 ]",2668.2255847057036,2450.0194645379593,0.3091146,0.15146859975961538
vio,"[-55.57356    80.49442    -5.920664   36.5526    -15.311773   11.106941
  -3.4022124   8.024876   -3.5780454  -1.1082138  -1.3199862   8.138611
   4.36911  ]",2605.311853596577,2419.5956547943374,0.37095594,0.1540001502403846
vio,"[-298.36185    123.709175    -6.611474    31.834131    12.060348
   15.345836    -5.2513733   -3.0581372   -5.401598     2.3514633
   -4.795773   -11.346793   -17.375244 ]",1332.471518139766,1766.3103052656854,0.23911175,0.05463491586538462
vio,"[-299.48383    120.576805     4.127167    37.875877    10.126003
    9.940216    -3.116084     4.786332    -1.7192833   -1.8357962
   -7.9106464  -13.238983   -15.869118 ]",1316.060596061602,1786.9815210254212,0.23382732,0.051419771634615384
vio,"[-2.6291644e+02  1.3580931e+02 -5.6200233e+00  2.9545639e+01
  1.0273720e+01  5.5437741e+00 -7.1338077e+00 -2.6032594e-01
 -9.1842442e+00 -4.9276023e+00 -8.3799410e+00 -5.0488486e+00
 -1.0814972e+01]",1284.2993441184856,1800.5781655251876,0.26903504,0.04652944711538461
vio,"[-55.379974   55.719814   -7.7205734  50.895283   -1.3316427   1.4359349
  -7.5378213  -3.771294    1.9892132   8.161599   10.301814   11.129849
  -2.3663957]",2907.312721841999,2483.204465037659,0.3016671,0.1708721454326923
vio,"[-10.0583105  60.193104   -6.962943   74.7982      3.497895    8.080153
  -1.8940051   2.5453768   7.4550548  -0.8936767   1.8070204   6.3817606
  -1.3328972]",2828.6887760653867,2393.322638372812,0.4142002,0.15508563701923078
vio,"[-55.29904    54.479237   -6.4736423  49.924446   -1.1532738   1.127804
  -7.6793785  -3.701943    2.0330503   7.6613955   9.142062    9.865035
  -3.9321918]",2917.5713127765475,2510.133973944511,0.29836765,0.1671123798076923
vio,"[-47.984894  137.79121   -26.550215   25.007322    3.56497   -10.121621
 -10.881943   -4.740717   -9.224335   -2.796726  -12.284703   -1.9450783
  -2.0186324]",1628.7803064391173,1879.461259311967,0.36299506,0.08442758413461539
vio,"[-192.8229     140.54718    -23.793724    54.462852     8.229981
  -11.495564    -3.2422879   -1.6210878   -6.807704    -8.206525
  -10.926138    -2.2799752   -2.6655295]",1498.9450104904995,1724.7165128538325,0.31996107,0.08121619591346153
vio,"[-184.08095    140.94716    -31.94713     55.761337     6.270688
  -13.85444     -3.6465259   -5.4293895   -7.2762265   -9.716823
  -19.010191    -6.2825027   -7.1714673]",1441.898843474106,1615.6555709601685,0.27957693,0.0755145733173077
vio,"[-254.05304    144.08904    -15.086341    21.040098   -13.608439
   14.146866     8.149794     5.899167    -4.53806     -1.801954
   -1.6233011   -1.8207054   -5.2199135]",1291.4404094176653,1598.0637272551173,0.20189913,0.06879131610576923
vio,"[-2.6510938e+02  1.6695250e+02 -1.6475576e+01  2.9182312e+01
 -5.9168873e+00  1.6496223e+01  2.2578301e-01 -2.3333762e+00
 -4.7487164e+00  6.0403126e-01  4.5972605e+00 -2.2822039e+00
 -1.2020153e+01]",961.0030873093339,1293.6495789795747,0.22732784,0.043036358173076925
vio,"[-2.6221524e+02  1.6700026e+02 -1.8934544e+01  3.3197903e+01
 -7.1125731e+00  1.7732111e+01  4.5767937e+00 -2.7124908e+00
 -3.8825412e+00  3.2151375e+00  3.3953862e+00 -2.1677011e-01
 -9.3112755e+00]",963.4298457686363,1302.408005977924,0.24050629,0.043603515625
vio,"[ 1.0050120e+01  8.6871841e+01 -1.7927896e+01  3.6489357e+01
  1.7098375e+01  3.8874249e+00  4.9730310e+00  7.0458007e+00
 -5.7737760e-02  6.9462252e+00 -4.5134978e+00  3.7637110e+00
 -7.7168131e-01]",2346.0201338312004,2424.6358942951797,0.48154187,0.107177734375
vio,"[  8.206783    87.61788    -15.048332    34.600334    18.142435
   3.1364954    5.339978     7.697533    -0.930223     6.3486485
  -4.1622925    4.92401      0.73331183]",2356.334012928428,2466.8651133310786,0.5234528,0.10536358173076923
vio,"[ 10.142659   92.66199   -11.207268   34.014492   18.878897    2.9352837
   5.0821376   6.4162393  -2.059255    7.525659   -3.2373164   2.8438115
  -1.5764899]",2241.663590815074,2468.199043407253,0.44466022,0.09689378004807692
vio,"[-130.60008      95.88615      -0.89132106   27.646376     -2.0653355
   11.48806      -3.9039297     0.19561931   -3.9817073     2.7390094
  -13.70134      -3.6568003    -7.3843703 ]",2309.497868548443,2480.835308112786,0.3601805,0.09590970552884616
vio,"[-119.72383     95.45679     -4.818809    30.234785    -2.4326496
   12.261094    -2.8220527    2.1073318   -2.4836633    2.860655
  -11.350705    -1.6883414   -7.3306913]",2316.866942226775,2445.9877633719725,0.392725,0.10780123197115385
vio,"[-136.17957      99.56619      -2.294047     28.98415       0.14816184
    9.321167     -4.185444      0.5262094    -3.1055377     3.6706865
  -13.787547     -4.7139235    -6.419796  ]",2235.6157170938704,2446.817696637463,0.3845262,0.09589092548076923
vio,"[-56.942543  106.06208   -40.347168   32.026157   -8.833178    5.5384717
 -13.136931    3.5083804 -13.441433   -5.2405205  -5.286932    3.082025
  -3.221653 ]",2141.172845919717,1952.0961716850916,0.28439096,0.13460787259615384
vio,"[-55.826294   99.94593   -36.258255   28.054016   -9.102369    5.311099
 -13.971744    9.386113  -10.516547   -5.3875265  -4.573135    4.266447
  -1.4069619]",2234.3249593714004,2053.252894173169,0.29508713,0.1377892127403846
vio,"[-72.30624    98.743576  -31.944134   25.863916   -9.382478    4.588053
 -15.959381    1.6994147 -12.581267   -4.1125607  -3.464321    6.5045476
  -6.1326914]",2231.099482451938,2082.11646657623,0.24713114,0.12669771634615384
vio,"[-356.46353     97.258575     4.843167    25.6061       3.9655704
   -1.9266634  -24.723318   -12.65247    -23.233053   -20.035648
  -21.872837    -8.692041    -5.7344036]",1569.353177631008,2024.7689530324622,0.1828493,0.054176682692307694
vio,"[-342.81647    104.48259      1.6745445   26.012453     7.155473
    1.0218277  -15.263212    -6.092912   -21.989576   -15.025268
  -18.16857    -11.620415   -12.245759 ]",1411.7381034316938,1913.9250358171676,0.1889432,0.04530874399038461
vio,"[-353.14255    120.3386       6.47932     32.56386      8.569127
    1.7925622  -18.685596    -6.311267   -15.314587   -13.787075
  -18.448       -8.356601    -5.1869006]",1359.5690866958346,1844.8291866002785,0.21219993,0.05066481370192308
vio,"[-25.728815   50.02971    12.976181   28.079826    6.4633837   6.358756
  -4.754882    0.5665006  -3.1066058   5.1267223  -6.448713    1.2479408
  -3.9460692]",3460.945601152352,3049.5114313525023,0.47602278,0.17499248798076922
